Difference,Predicted,Test Data
-2001,2622,621
-1537,2637,1099
-650,1314,663
-680,1571,890
28,1471,1500
2445,1054,3499
489,1610,2100
-391,2591,2199
66,2333,2400
-68,1168,1099
-833,1308,475
-427,1278,851
-1086,2986,1900
-1463,2094,630
-101,1501,1399
-272,1113,841
-210,1100,890
417,1982,2400
-422,1522,1099
-205,1605,1399
-1427,2176,748
817,2482,3300
-248,986,738
-233,1044,811
-69,959,890
2376,1323,3699
-75,1002,926
10819,2180,12999
-176,999,823
-490,1183,693
-1586,2686,1099
1401,1298,2699
1696,1303,2999
-65,1465,1399
-414,976,561
2124,1575,3699
11985,1814,13799
4,1095,1099
755,1044,1800
656,1143,1800
5105,1794,6899
-492,1467,975
-2159,2707,548
-170,1048,878
-446,1225,779
-368,1190,821
-277,1027,749
-479,1479,999
-1526,2077,551
-328,1041,713
-493,1993,1500
-326,1144,817
-1107,2407,1300
-792,1516,723
1911,1788,3699
-3505,4210,705
-583,1148,565
-1130,1652,522
2324,2575,4900
356,1743,2100
-656,1756,1099
-738,1938,1200
-322,1125,803
11915,2684,14600
5362,1637,6999
-1247,2045,798
-665,1765,1099
-1829,2774,945
-476,1576,1099
-234,1049,815
-380,1241,860
-918,1527,609
-434,1534,1099
668,1731,2400
-169,875,705
-795,1314,518
-752,1687,935
-996,1680,683
-390,1690,1300
-229,2429,2199
-1256,1921,665
-835,1247,412
-514,1239,725
-937,1518,580
-981,1453,471
79,1220,1300
1461,938,2400
-12,2112,2100
-483,1187,703
912,987,1900
-536,1374,837
-843,2143,1300
-390,1990,1599
-1654,2545,890
-1160,2560,1399
-879,1879,999
11623,2676,14300
688,1611,2300
1606,1493,3099
-394,1064,669
1872,2927,4800
932,1667,2600
218,1381,1599
-444,1544,1099
3221,1178,4400
1000,1599,2600
-584,1566,981
1348,1151,2499
189,1510,1699
855,2144,2999
-940,2340,1399
1897,1402,3300
-359,1213,854
-620,1184,564
-329,2029,1699
-1245,2245,999
-686,1530,844
539,2260,2799
-297,1797,1500
-594,2394,1800
-345,970,624
-901,2201,1300
65,715,781
-1079,1531,452
224,1275,1500
-497,1393,895
-309,861,551
1812,987,2799
-1027,2127,1099
-652,1470,817
-86,1986,1900
18022,1177,19200
2737,2362,5100
-105,1605,1500
-542,1293,750
-56,1456,1399
-226,1154,928
-331,1192,860
267,1232,1500
-582,1248,666
-960,2060,1099
-1396,2125,729
-1038,2238,1200
-430,1162,731
-288,922,633
-31,1231,1200
337,1862,2199
912,2087,2999
-523,1261,738
15973,2626,18600
-435,1535,1099
-504,1275,770
-388,1199,811
1478,1221,2699
494,2405,2900
1206,1393,2600
-798,1623,824
-404,1604,1200
279,1020,1300
3179,2520,5699
9560,2939,12500
-798,1547,748
-1230,1792,561
-210,864,654
-1346,2247,900
-1034,1715,680
843,1056,1900
-583,1203,620
996,1603,2600
243,856,1099
-664,2464,1800
29,1170,1200
-691,1274,582
3335,1364,4699
5715,2984,8700
-827,1543,716
1936,1363,3300
-393,1393,999
-928,1823,895
-353,1289,935
-348,974,625
-275,942,666
-143,1063,920
506,1993,2499
122,785,908
-700,1481,781
-507,1907,1399
-803,1352,548
-549,1384,834
-187,1155,967
-398,1141,743
-411,1122,710
191,1708,1900
-1241,1993,752
-552,1222,669
-98,2398,2300
-1638,2394,756
18097,2502,20600
5251,3448,8700
-475,1178,703
-345,1945,1599
-253,962,709
-528,1357,829
-1106,2058,951
94,1405,1500
7311,2188,9499
259,2540,2799
9180,1119,10300
-369,1155,786
-1122,1674,551
-2182,2797,614
-1629,2471,841
-575,1433,858
-374,1354,979
-736,1303,566
-330,1099,769
-713,1358,645
10,1489,1500
-360,1960,1599
-507,2307,1800
2984,1215,4200
-827,2327,1500
260,1039,1300
-935,1857,922
-762,1320,557
-530,1274,743
-336,1436,1099
-179,1379,1200
-341,1441,1099
3810,1689,5499
1155,1244,2400
-924,2424,1500
3110,1489,4600
-696,1996,1300
173,1926,2100
-378,1375,996
-221,961,739
1014,985,1999
-2030,2802,772
372,927,1300
4335,1264,5600
48,1451,1500
-26,986,960
-5,1705,1699
-229,901,672
-711,1811,1099
-528,1528,999
331,868,1200
-546,1646,1099
114,1685,1800
-1133,1895,762
-661,1454,792
1523,1976,3499
-336,847,511
-828,1398,570
-953,1780,826
-341,3041,2699
778,1721,2499
1405,1594,2999
-1148,2448,1300
4149,2150,6299
-1542,3142,1599
2219,1680,3899
1136,1563,2699
-739,1563,824
-167,1967,1800
-101,1201,1099
-648,1398,749
5103,1096,6199
18812,1487,20299
-731,1429,698
-1440,2440,999
-210,1710,1500
647,1752,2400
-583,1583,999
-389,1389,999
-67,1167,1099
-1084,1982,898
-1302,2602,1300
-614,1326,712
5223,3076,8300
-154,893,738
731,2168,2900
-222,1322,1099
8072,1627,9700
-2153,3114,961
-1112,1556,444
-384,2484,2100
-575,1775,1200
-311,1293,981
-458,1124,666
-1209,1950,740
2586,1313,3899
-1544,2406,861
-733,1933,1200
-1000,1969,969
-77,1017,940
-1487,2280,792
-951,1887,935
-263,1163,900
1941,2058,3999
7297,2502,9800
-881,2581,1699
167,1732,1900
-1561,3361,1800
-955,1851,895
2598,1901,4500
-11,972,961
-1323,3523,2199
-1195,2395,1200
14167,3132,17299
2713,2786,5499
6877,3122,10000
1449,1550,2999
-557,1434,877
-509,1709,1200
-37,1637,1599
-1166,2153,987
-855,2155,1300
-407,1607,1200
-794,1645,851
-421,1921,1500
-656,3156,2499
-236,1636,1399
-259,1259,999
-1703,3203,1500
752,1547,2300
-2019,2632,613
7736,3063,10800
2560,3139,5699
-135,2035,1900
-659,1499,840
974,1225,2199
4896,2203,7099
-528,1828,1300
5104,1995,7099
4137,2662,6799
-348,2148,1800
1915,984,2900
18,1481,1500
-921,1892,971
-845,2245,1399
-1487,3087,1599
-724,2224,1500
-1752,3552,1800
3391,2808,6199
-1233,2433,1200
2144,2055,4200
146,1453,1599
-191,1591,1399
-674,1476,802
14565,2234,16800
16808,3091,19900
265,1034,1300
-882,1863,981
-497,1597,1099
-578,1678,1099
7617,2582,10199
-1045,1985,940
200,1399,1599
-659,1474,815
-684,1481,797
1167,3032,4200
535,1764,2300
1163,1836,2999
-639,1413,774
1906,2193,4099
-25,1021,995
-1009,2109,1099
-1200,2800,1599
606,1493,2100
-1273,1686,413
32,1267,1300
-704,1904,1200
-1045,1908,862
-2040,3440,1399
1508,1591,3099
7876,1723,9600
-418,1221,803
-1321,2060,738
-110,992,882
-932,2832,1900
151,1548,1699
-1142,2242,1099
-583,2383,1800
-1313,2613,1300
-734,1488,754
-410,2010,1599
-1365,2200,834
-886,1589,703
3075,1524,4600
-671,1315,644
-838,1544,705
3907,1692,5600
28,1871,1900
8110,1889,10000
-413,1257,844
-690,1790,1099
1493,2006,3499
-126,1112,985
51,1048,1099
1542,1757,3300
-293,1070,776
4044,2755,6799
-1714,2604,890
2750,2649,5400
-350,1348,998
-944,2044,1099
-314,1032,717
466,2133,2600
-365,1262,896
-1262,1995,732
-716,1636,920
-324,1319,995
7458,1241,8700
-693,1500,807
506,1993,2499
128,1271,1399
-342,1328,985
-771,1971,1200
229,2370,2600
-152,1652,1500
2574,1225,3800
1122,1577,2699
-2573,3132,559
198,901,1099
230,1869,2100
-695,1543,848
4,1095,1099
-100,1400,1300
-495,1257,762
-155,1355,1200
-916,1770,854
2320,1279,3599
-1170,2370,1200
-288,2488,2199
-2479,3479,999
-462,970,508
-520,1366,845
-726,1339,613
-310,1205,895
-544,1140,596
-876,1759,882
-1530,2478,947
-442,1160,717
-354,1197,843
11166,2733,13900
-1082,2182,1099
-1267,2088,820
-1284,1784,499
1213,2586,3800
-714,1313,599
-344,1332,988
-636,1204,568
3267,1532,4800
-165,1265,1099
-990,1664,674
-508,1161,653
3088,2711,5799
1353,2246,3599
-543,1206,663
-392,1279,886
784,1315,2100
-776,1286,509
6053,2346,8400
516,1083,1599
-69,785,716
-1667,2308,640
-604,1545,940
1459,940,2400
-1209,1923,713
2891,1108,3999
-852,1540,687
164,935,1099
-258,956,698
-840,2740,1900
1066,1633,2699
-287,1023,736
-817,1917,1099
402,1397,1800
1289,3110,4400
-705,1482,776
-1073,1819,745
2,791,794
-1038,1630,591
-348,1165,817
-1102,1787,685
-1150,2058,908
-1034,1692,658
-439,1323,883
4801,1698,6499
507,1092,1599
889,1310,2199
-139,1013,873
217,982,1200
-637,1480,843
-590,1245,654
-943,1842,898
-654,1462,807
1559,2640,4200
1475,924,2400
-466,1204,738
4,995,999
4251,2448,6699
7590,1309,8900
317,1282,1599
310,989,1300
-1685,2168,482
-495,1035,540
-354,1754,1399
79,1120,1200
6724,2575,9300
-629,1929,1300
-766,1233,467
-806,1906,1099
-260,873,613
-331,3231,2900
7850,1749,9600
-1010,1821,811
-155,1955,1800
-483,1466,982
-524,1724,1200
-767,1487,720
10055,2044,12100
-341,1260,918
-1577,2285,707
-131,1131,999
2918,3081,5999
-4,933,928
-356,808,452
-235,1177,942
-284,1113,829
136,1263,1399
-385,1125,739
810,989,1800
3084,1815,4900
-634,1734,1099
-779,1601,821
-1063,1608,544
724,1275,1999
-296,2396,2100
-966,1924,957
-1000,1526,526
-402,984,582
-413,1363,950
53,1746,1800
240,1859,2100
-1068,2368,1300
-1142,2100,957
-1265,3065,1800
614,985,1599
-1004,2604,1599
-423,1823,1399
-1657,2461,804
865,1334,2199
-779,1879,1099
1916,1183,3099
-3269,4125,855
-389,1360,971
2704,895,3599
-854,1573,719
1092,2407,3499
-592,1493,900
-1164,1889,725
388,2111,2499
8371,1028,9399
-679,1577,898
-447,1163,716
-58,1158,1099
-799,1448,649
127,1472,1599
-155,1132,976
-418,1518,1099
-127,955,827
204,782,987
-597,1597,999
-669,963,293
-923,1832,909
94,905,999
-979,2279,1300
-594,1594,999
1683,2416,4099
1648,2151,3800
-564,1251,686
-871,2271,1399
5620,1679,7300
1211,1588,2799
567,1132,1699
3309,1390,4699
-1552,1935,382
-295,1695,1399
1702,3197,4900
-747,1353,605
-45,1002,957
-418,887,468
-672,1354,682
628,771,1399
-375,1165,790
-178,1278,1099
50,2149,2199
-1145,2006,860
-83,1383,1300
-71,1271,1200
-5,1005,999
-853,3253,2400
-522,1121,599
-77,1177,1099
-433,1199,765
-506,1806,1300
602,1997,2600
-1073,2373,1300
-97,1097,999
-354,1209,854
10688,3111,13799
-558,1227,669
5333,1466,6799
1656,1643,3300
-931,1628,697
-694,1794,1099
-846,1219,373
-914,1795,881
-858,1958,1099
6589,1210,7799
-2223,3423,1200
-562,1762,1200
900,1099,1999
-976,1976,999
5829,2770,8600
-170,924,754
19690,2509,22199
-116,1316,1200
-523,1161,637
521,1078,1599
-402,1104,701
832,967,1800
-575,1575,999
-98,1067,969
-403,998,595
-780,1612,832
89,1910,1999
-43,1143,1099
-684,1597,912
-30,1230,1200
-288,1106,817
-408,1362,954
-285,1053,768
-1294,2394,1099
-488,1247,759
5572,3727,9300
180,1919,2100
1436,2463,3899
214,985,1200
98,1301,1399
12347,1152,13499
-681,1384,703
174,1325,1500
-2121,2739,617
-1292,2247,955
-372,966,594
-241,1441,1200
4600,1999,6600
-258,931,673
-1106,1657,551
-329,1166,837
2894,1305,4200
-557,1320,762
-344,1338,994
-661,1619,957
-206,1089,882
-1359,2359,999
-297,1049,752
-669,1869,1200
58,3041,3099
-497,1446,949
-155,1855,1699
1396,2303,3699
-1156,1259,103
4117,1282,5400
-1329,2629,1300
-264,2664,2400
3185,2214,5400
-885,1733,848
-1923,3723,1800
-1151,1968,817
-302,1114,812
127,1072,1200
-546,1240,694
-819,2119,1300
-845,2045,1200
-961,1734,773
-327,2327,1999
464,1735,2199
1244,1655,2900
-738,1441,703
1983,2116,4099
446,2253,2699
-21,2221,2199
-490,1447,957
-524,1357,833
-100,1200,1099
-961,1649,687
-2653,3295,642
-940,1687,747
-376,1169,792
6292,1807,8099
5618,981,6600
-881,2081,1200
-1776,2976,1200
-1211,2006,795
1362,1037,2400
-584,1385,801
745,1954,2699
-431,1318,886
56,1043,1099
-320,2020,1699
874,1325,2199
609,2090,2699
-65,2165,2100
-409,1276,866
32,967,999
-786,2086,1300
62,1337,1399
-436,1257,820
-313,1270,957
-537,1196,659
-149,1449,1300
94,3105,3200
-227,1183,955
-1093,2793,1699
-695,1484,788
-307,1407,1099
-277,1171,893
-528,1341,812
-768,1471,703
1495,2104,3599
-441,1284,843
8083,3416,11499
2058,2141,4200
1238,1761,2999
-1841,2709,868
-1368,3168,1800
-1760,2571,811
2562,1937,4500
3615,2784,6399
-507,2407,1900
-406,2106,1699
410,1689,2100
-105,1505,1399
210,2089,2300
-562,1406,844
-1404,2165,761
351,1348,1699
-465,1665,1200
2434,2965,5400
6541,1258,7799
-186,1586,1399
72,1427,1500
983,1616,2600
-1486,2886,1399
448,1551,1999
2091,2008,4099
3340,2559,5899
-323,1319,995
424,1275,1699
-534,1437,903
471,2828,3300
-479,1579,1099
-872,2372,1500
5945,2354,8300
10369,1830,12199
-1035,2235,1200
2287,2112,4400
-401,1501,1099
-881,2481,1599
4725,1974,6699
-1323,3523,2199
612,1887,2499
-696,2096,1399
801,1598,2400
-246,1446,1200
-1319,2153,834
10657,1642,12299
6803,2296,9100
-274,1674,1399
510,2189,2699
-414,1914,1500
-221,1921,1699
220,3479,3699
452,947,1399
3198,1901,5100
-130,1530,1399
3707,892,4600
-1572,2872,1300
-1163,2763,1599
-639,1382,743
-398,1252,854
-732,1832,1099
-269,1108,838
-308,1228,920
-1353,2084,730
3276,2023,5299
-60,1660,1599
652,1947,2600
-316,1084,768
-523,1470,947
103,1296,1399
1923,1476,3399
-246,968,721
3343,2456,5799
12528,1771,14300
-1392,2073,680
29,1670,1699
348,2651,2999
-314,1814,1500
-962,1598,636
284,915,1200
-590,1790,1200
-2349,2894,544
-1023,2123,1099
-165,2065,1900
-1389,2097,707
522,1477,1999
1097,2102,3200
353,1146,1500
1019,1580,2600
157,942,1099
-2,1302,1300
-1143,1912,769
-265,3065,2799
-246,1246,999
-585,1141,556
450,1349,1800
-816,1462,646
-346,1223,877
8621,978,9600
281,1318,1599
-183,1283,1099
88,1211,1300
-759,1859,1099
176,1323,1500
-461,1072,611
-78,1978,1900
-257,1101,844
-291,1049,758
-887,1987,1099
-905,2305,1399
-1912,2912,999
-61,950,889
-1573,2212,638
-1333,1749,416
4783,3016,7799
-314,1414,1099
-42,1542,1500
4398,1301,5699
-330,1630,1300
149,1050,1200
91,1208,1300
-146,1546,1399
519,1480,1999
-184,1884,1699
5866,1833,7700
736,1963,2699
271,828,1099
3408,2991,6399
7069,2030,9100
-838,1938,1099
-725,1575,850
-932,2332,1399
-781,1881,1099
-20,1220,1200
8604,1195,9800
-244,1146,902
745,1454,2199
-869,1406,537
-1009,2009,999
-410,925,515
7,1392,1399
1330,1469,2799
-347,1073,725
-919,2319,1399
617,1382,1999
520,1879,2400
273,1026,1300
2399,1300,3699
-434,1634,1200
338,1561,1900
-587,2087,1500
5835,2064,7899
-726,1641,914
381,918,1300
1941,2258,4200
-1114,1995,881
-82,1182,1099
-373,1261,888
59,1140,1200
3048,1851,4900
-683,2083,1399
-22,2022,1999
-499,1183,683
-1669,2474,805
447,952,1399
-453,1375,922
-540,1122,582
-735,2235,1500
-936,1651,714
-423,1623,1200
-959,2259,1300
507,1092,1599
486,1113,1599
6874,1025,7899
537,1362,1900
4359,1640,5999
157,2742,2900
-60,1260,1200
192,736,928
5209,1290,6499
2233,1666,3899
-524,1824,1300
9587,1912,11499
2873,1326,4200
2696,1403,4099
-245,2245,1999
8270,1229,9499
-511,1280,769
-1671,2578,906
3703,2096,5799
-640,2040,1399
-606,1438,832
-38,1338,1300
110,1189,1300
-781,1649,868
-807,2407,1599
-37,1018,981
-212,1312,1099
-190,1690,1500
-1500,2206,705
107,1092,1200
-485,1206,721
130,1369,1500
3817,2182,5999
1077,1822,2900
-410,1610,1200
-452,1412,960
-1017,1943,926
-581,2281,1699
-848,1770,922
-496,1302,805
-1357,2048,691
124,1275,1399
822,1977,2799
-642,2042,1399
-1314,2614,1300
2339,1960,4300
5358,1641,6999
1456,1143,2600
-454,2154,1699
-268,1568,1300
638,961,1599
9947,1452,11399
5009,2790,7799
-669,1381,712
243,1056,1300
-266,1082,815
816,1383,2199
1908,1591,3499
1297,2002,3300
-499,2299,1800
-969,2269,1300
244,1955,2199
90,1709,1800
-969,2769,1800
-375,2175,1800
-464,2064,1599
2870,1929,4800
943,1456,2400
67,1032,1099
-450,1950,1500
-726,2026,1300
1750,1549,3300
-277,2377,2100
863,1936,2799
4424,1775,6199
381,1118,1500
-549,1649,1099
1292,1407,2699
981,1818,2799
713,1286,1999
25,1374,1399
1418,1881,3300
-902,1838,935
7471,2428,9899
-733,1833,1099
-1476,2676,1200
597,2202,2799
1176,1123,2300
830,2969,3800
-52,1452,1399
251,1448,1699
-749,1849,1099
-250,1850,1599
261,2038,2300
-369,2869,2499
-158,1258,1099
-319,2619,2300
-248,1448,1200
-463,1663,1200
-803,2003,1200
1180,1219,2400
-564,2164,1599
66,1433,1500
-1390,3990,2600
-1463,2963,1500
295,1104,1399
442,1357,1800
1992,2207,4200
802,1597,2400
-56,1356,1300
507,1092,1599
2272,1127,3399
4,1395,1399
1287,1412,2699
-1348,2154,805
880,3719,4600
-1486,1986,499
-44,1644,1599
1163,1536,2699
-398,2098,1699
1520,2479,3999
25,1174,1200
-1264,2464,1200
1418,1181,2600
-584,1449,864
150,949,1099
-76,1376,1300
-289,1289,999
143,956,1099
343,1056,1399
688,1211,1900
1783,1416,3200
478,1221,1699
-467,1151,683
-466,2566,2100
278,1521,1800
-185,1785,1599
409,990,1399
139,1160,1300
-205,1305,1099
-1532,3532,1999
-810,2210,1399
9895,1804,11700
-1314,2714,1399
-766,2366,1599
-139,1139,999
393,2606,2999
3604,1695,5299
-716,1716,999
192,1707,1900
-79,1479,1399
-637,1937,1300
911,2588,3499
-164,1464,1300
-753,1740,987
19321,1578,20900
-584,2884,2300
-682,2182,1500
5859,2740,8600
749,1450,2199
1151,2548,3699
-342,2242,1900
291,2108,2400
603,2196,2799
-172,2572,2400
-1248,2648,1399
145,1254,1399
203,1696,1900
-292,1892,1599
-528,1628,1099
102,2497,2600
9032,2667,11700
1067,2432,3499
-853,1853,999
475,1824,2300
1124,1975,3099
-284,1584,1300
497,1002,1500
396,1503,1900
2016,1983,3999
-2509,4209,1699
-928,2728,1800
2680,2819,5499
-317,1917,1599
574,1425,1999
1198,1901,3099
-570,1670,1099
1213,1486,2699
-736,1534,798
489,1310,1800
-516,1716,1200
206,1493,1699
-1047,2347,1300
2194,2705,4900
-538,2038,1500
-995,2195,1200
251,1348,1599
-358,1194,836
-432,1135,703
-509,1809,1300
-181,1481,1300
323,1076,1399
-473,1022,548
1343,1856,3200
-509,1264,755
-972,2972,1999
229,870,1099
-333,1082,748
348,3151,3499
14734,2065,16800
1017,982,1999
159,2040,2199
2113,1686,3800
497,1802,2300
-170,1170,999
1031,1668,2699
273,1226,1500
86,1113,1200
-289,1589,1300
374,1325,1699
107,1092,1200
-248,1448,1200
1306,2093,3399
688,1411,2100
-124,1624,1500
-320,1420,1099
-237,1023,786
74,2025,2100
2376,2523,4900
211,1688,1900
106,755,861
794,1005,1800
323,1376,1699
-44,1144,1099
167,1332,1500
-98,1082,983
3415,3084,6499
-318,1418,1099
-134,1234,1099
1921,1878,3800
-929,1367,438
322,1077,1399
-254,1554,1300
-135,1635,1500
-512,1154,642
828,1171,1999
836,963,1800
360,1239,1599
-344,1344,999
-877,1770,892
-408,878,470
-756,1856,1099
1760,1439,3200
8009,2190,10199
92,1107,1200
4805,2794,7600
-14,1214,1200
2064,2335,4400
155,944,1099
1178,1421,2600
406,1393,1800
205,1094,1300
4779,1220,5999
-1195,2495,1300
46,2053,2100
3215,2884,6099
-721,1499,777
97,1902,1999
399,1900,2300
223,1076,1300
3280,1319,4600
-1382,2782,1399
-215,1315,1099
655,1944,2600
179,2320,2499
-339,1639,1300
-501,1207,705
-223,1723,1500
3326,1273,4600
1833,1166,2999
374,1225,1599
317,1082,1399
3459,2240,5699
-641,2741,2100
-1143,1834,691
124,1275,1399
-33,1233,1200
1454,945,2400
1857,1042,2900
-230,1177,947
1541,1658,3200
-53,1453,1399
-963,2063,1099
87,1112,1200
-188,1188,999
805,1594,2400
512,987,1500
-183,1097,913
417,1282,1699
515,984,1500
-1520,2520,999
-826,2126,1300
-1707,3407,1699
31,1368,1399
-20,1220,1200
-677,2477,1800
327,1572,1900
-88,1988,1900
246,853,1099
-242,1542,1300
