Difference,Predicted,Test Data
106,4706,4599
-54,589,643
137,843,705
-4284,1315,5599
-325,1574,1899
-1082,8917,10000
-6,837,844
-154,945,1099
-171,3328,3500
-239,746,985
-11,1088,1099
-675,2624,3300
-84,692,776
-4081,2718,6799
-276,613,890
5318,10718,5400
-231,766,997
660,1760,1099
-214,503,717
-559,2040,2599
-142,754,897
-188,544,732
163,1083,919
63,1058,995
-364,8335,8700
715,1522,806
-231,2268,2499
-111,1288,1400
-61,924,985
64,1264,1199
-315,2284,2599
-363,1136,1500
567,4367,3799
744,3444,2700
184,743,558
1631,2731,1099
393,2493,2099
333,1181,847
273,1373,1099
65,1365,1300
-97,664,762
138,1338,1199
243,1097,853
-2142,1457,3600
-568,631,1199
16,2216,2199
-92,907,1000
28,536,508
107,953,846
-63,549,613
2579,3474,895
67,663,596
176,1059,883
76,1024,947
47,765,717
1717,2560,843
-2804,11095,13899
44,1144,1099
-54,766,820
18,518,499
-209,3590,3799
-35,563,599
70,1058,988
190,758,567
-390,4409,4799
33,1133,1099
124,798,674
-13,639,652
529,6329,5800
-75,3524,3600
820,1483,663
-152,734,886
388,2488,2099
-20,489,509
805,9205,8399
-244,1355,1599
-20,695,715
48,689,640
43,984,941
-459,1940,2399
448,1162,714
587,4587,4000
195,883,687
-37,1062,1099
1029,1727,697
-365,1534,1899
-539,2160,2700
622,1358,736
-48,1051,1099
-188,1611,1799
369,4769,4400
-94,682,776
195,941,745
-11,782,794
806,1398,592
120,937,817
774,1459,684
990,1898,907
123,781,658
1394,2278,884
-808,5691,6500
366,1966,1599
123,2323,2199
-97,776,874
-26,1173,1199
-65,777,843
130,785,655
26,925,898
-286,521,807
335,4535,4199
820,3220,2399
-21,716,737
165,1165,1000
2026,8726,6700
-742,8157,8900
49,1649,1599
-674,625,1300
7,490,483
591,1131,540
-70,1329,1400
-183,1016,1199
6875,16175,9300
112,1412,1300
558,1025,467
1136,2236,1099
-9,603,613
-341,2558,2900
-2842,6757,9600
-123,687,810
13,1813,1799
66,1049,982
-67,1132,1199
-54,665,720
7212,19312,12099
-134,784,919
-26,681,707
-43,956,1000
-2733,3266,5999
227,1156,929
20,472,451
124,1066,942
76,905,828
646,2046,1400
318,1058,740
173,1973,1799
18,4918,4900
-42,1057,1099
150,972,822
14,559,545
-990,1009,2000
235,2335,2099
-109,848,958
165,691,526
481,1063,582
-148,801,949
-266,1533,1799
-1319,780,2099
-339,960,1300
749,1707,958
-132,1667,1799
23,1623,1599
412,2012,1599
-27,1372,1400
139,943,803
-990,1209,2199
36,1136,1099
-1454,1645,3099
-75,780,855
-10,960,970
1488,5088,3600
-22,696,718
360,3860,3500
-47,853,900
1572,2297,724
-390,2109,2499
2252,11652,9400
188,1086,898
85,801,715
36,1136,1099
-18,630,648
104,1704,1599
-67,909,977
-461,638,1099
304,1132,828
232,1219,986
-75,924,1000
47,341,294
-126,782,908
-189,810,1000
584,1884,1300
5,1005,1000
-525,3574,4100
-3012,787,3799
-16,670,687
-174,1225,1400
1,7301,7300
18,2818,2800
-138,1561,1700
-1705,2994,4700
51,434,383
18,1418,1400
-1843,3056,4900
105,711,605
-81,875,957
13,482,469
256,938,681
-358,1041,1400
163,953,789
-288,811,1099
-169,2030,2199
18,879,861
3,1303,1300
37,1237,1199
-199,800,1000
45,2445,2399
441,1040,599
-213,886,1099
-25,740,766
-288,1011,1300
-150,2449,2599
1,1301,1300
-8,991,1000
-199,655,855
7858,21658,13800
40,709,669
-4995,1804,6799
-523,2776,3300
1123,1820,697
168,1268,1099
50,423,373
727,1608,880
18,1118,1099
-2837,4962,7799
138,1338,1199
161,1361,1199
584,2584,2000
106,1106,1000
-708,7891,8600
-178,575,753
-17687,4512,22200
-25,1174,1199
-37,600,637
-325,1274,1599
-114,587,701
-12,1787,1799
-43,956,1000
-303,665,968
-46,548,595
43,875,832
-10,1989,2000
153,1253,1099
-75,837,913
-232,967,1199
226,1044,818
-1,952,954
360,1128,768
376,1476,1099
-90,668,758
1036,10336,9300
-392,1707,2099
350,4250,3899
-206,993,1199
209,1609,1400
-13005,494,13500
165,868,702
-395,1104,1500
177,795,618
39,994,955
388,982,594
28,1228,1199
479,7079,6600
50,723,673
44,595,550
-27,809,837
482,4682,4199
119,882,762
509,1503,993
687,1645,958
115,998,883
-195,804,1000
30,782,751
806,2006,1199
2441,5541,3099
38,987,949
-339,1360,1700
-709,2990,3700
1,104,102
-1139,4260,5400
-9,1290,1300
-1280,1119,2399
-958,4441,5400
-83,764,847
-189,1610,1799
830,1647,817
59,871,812
-198,1001,1199
-19,674,693
556,1856,1300
90,1290,1199
-22,750,773
-133,1866,2000
181,2381,2199
-1652,1247,2900
-130,572,702
-57,4042,4100
-370,2329,2700
998,3198,2199
28,985,957
86,919,832
-32,1067,1099
1858,2546,687
-1,640,641
172,919,747
61,854,792
2049,10149,8100
-1364,5235,6600
130,1330,1199
-230,969,1199
144,939,795
395,2795,2399
38,839,800
-155,2544,2700
-28,858,886
-192,907,1099
129,1829,1700
-78,2121,2199
-204,2495,2700
-132,1967,2099
-372,494,867
-21,978,1000
78,1378,1300
0,1400,1400
61,882,820
318,1275,957
-2,656,658
-42,1257,1300
-613,2586,3199
-143,812,955
-69,1630,1700
-28,760,788
24,1124,1099
-280,613,894
347,1160,812
-173,529,702
-1150,2449,3600
299,1142,843
-1184,10315,11500
-268,3931,4199
-1720,1279,3000
149,1017,868
-159,1640,1799
-3,807,810
-467,4032,4499
-1298,5101,6399
-131,1768,1899
-212,1487,1700
-290,1809,2099
-156,1243,1400
-697,1602,2300
187,1031,844
96,857,760
-152,1547,1700
43,1243,1199
-1188,4211,5400
-641,7158,7799
-355,1044,1400
-119,1380,1500
-152,2447,2599
-166,1233,1400
-457,1542,2000
-459,3640,4100
-1333,4566,5900
111,1107,996
24,1724,1700
-60,842,902
5530,8830,3300
-56,1043,1099
-290,1209,1500
2255,10555,8299
-6452,5747,12200
-133,1066,1199
-2011,2388,4400
55,1155,1099
-119,1480,1599
-1248,5451,6700
-262,1937,2199
-738,1761,2499
-94,1305,1400
-470,1929,2399
-106,1093,1199
-30,803,834
-2002,10297,12300
-1658,7441,9099
-83,1316,1400
-481,2218,2700
-225,1274,1500
183,1883,1700
-441,3258,3700
-109,1290,1400
-1210,3889,5099
-4,1395,1400
-1259,3340,4599
-183,1116,1300
-178,1421,1599
35,778,743
4,858,853
-218,881,1099
65,904,839
-56,863,919
559,1290,730
995,6295,5300
-251,1348,1599
76,2676,2599
-120,647,768
199,1146,947
-95,1304,1400
-2709,690,3399
-32,689,721
413,6213,5800
-644,13655,14299
51,732,680
155,1855,1700
32,3032,3000
4,1504,1500
48,684,635
-206,993,1199
-476,723,1199
0,545,545
98,1198,1099
-346,1553,1899
145,853,707
-324,1675,2000
1794,4994,3199
210,1710,1500
-346,2253,2599
-159,940,1099
-29,1270,1300
-464,304,768
-178,2621,2800
378,1378,1000
-104,451,556
245,2045,1799
10,656,646
-55,821,877
-8551,1048,9600
292,1892,1599
-155,944,1099
-587,712,1300
-95,1004,1099
63,1563,1500
-21,589,610
-129,1770,1899
-65,778,844
36,794,757
59,1159,1099
222,1622,1400
-96,903,1000
-50,838,889
67,706,639
-8,407,416
-137,7662,7799
640,1740,1099
-50,1449,1500
407,6107,5700
176,1476,1300
-268,931,1199
-372,927,1300
-116,1283,1400
-801,1198,2000
222,1922,1700
-1135,6564,7699
1089,3789,2700
-24,1075,1099
-2988,3411,6399
1361,10461,9099
61,1161,1099
73,923,850
159,1559,1400
167,1267,1099
140,1340,1199
-8084,1715,9799
-6,895,901
-349,1850,2199
25,562,536
-43,956,1000
35,550,515
-174,1225,1400
-104,2695,2800
-72,653,726
3035,4435,1400
-496,1503,2000
632,3032,2399
41,1341,1300
710,4410,3700
697,1897,1199
-148,1751,1899
228,1728,1500
-800,7099,7899
289,1204,915
245,1545,1300
-782,3417,4199
-31,849,880
512,1612,1099
13,901,887
379,1579,1199
135,5035,4900
-297,1102,1400
130,2130,2000
46,730,683
20,825,805
-238,1161,1400
696,1618,921
103,685,582
1019,2519,1500
1177,1892,715
193,1393,1199
-13,1286,1300
181,1781,1599
-395,1204,1599
-376,7523,7899
285,2185,1899
3083,9083,5999
-134,2765,2900
-239,960,1199
200,1129,929
1447,7947,6500
-1290,2609,3899
328,1628,1300
-1172,10327,11500
-296,3903,4199
-462,3637,4100
-710,1289,2000
1376,10876,9499
588,1357,768
-136,770,906
-2401,3398,5800
55,1455,1400
-151,680,832
-137,1162,1300
252,1552,1300
527,1395,868
-101,1498,1599
-313,667,981
9,1109,1099
-27,1472,1500
23,729,705
-143,1056,1199
-33,687,720
39,1539,1500
500,6500,5999
-620,2279,2900
210,1410,1199
212,1172,960
-79,846,925
-233,1466,1700
-110,811,921
235,1041,806
233,924,691
-111,1288,1400
-1179,1620,2800
-154,1245,1400
-33,1266,1300
-1042,3257,4300
-3580,3419,7000
-1696,903,2599
-580,1119,1700
3879,5179,1300
-211,1388,1599
-1783,9616,11400
-1038,6761,7799
1,713,712
-218,1081,1300
-35,780,816
292,2492,2199
-168,3331,3500
-88,3211,3300
-479,1320,1799
197,1497,1300
245,2445,2199
-112,1687,1799
-83,1716,1799
-369,1430,1799
11,1611,1599
3422,8222,4799
-214,2185,2399
-390,709,1099
84,1584,1500
-80,1219,1300
451,3751,3300
19,2119,2099
-459,2340,2800
-1179,5020,6200
50,1550,1500
94,1194,1099
-1265,1434,2700
-1405,1394,2800
-293,1706,2000
-258,1141,1400
-158,3141,3300
71,1007,935
-4911,4988,9900
-183,916,1099
-194,1005,1199
-1493,1306,2800
276,2576,2300
-1558,2241,3799
322,1722,1400
-701,998,1700
-97,1002,1099
-123,1476,1599
-972,1327,2300
-583,1916,2499
309,1409,1099
1051,3351,2300
26,1226,1199
420,1620,1199
16,1216,1199
-713,1686,2399
-273,1326,1599
440,1940,1500
91,2691,2599
2,1502,1500
-192,1207,1400
-117,1682,1799
1126,5326,4199
337,2737,2399
-198,1101,1300
301,1901,1599
-204,3195,3399
-96,1303,1400
-987,1712,2700
1732,2538,806
-1573,3026,4599
736,1236,499
401,2001,1599
-1696,1003,2700
390,2090,1700
78,4078,4000
70,1270,1199
274,1474,1199
-340,2259,2599
-43,821,865
-217,882,1099
-56,1243,1300
41,1041,1000
-10,1089,1099
-688,711,1400
137,2037,1899
2020,5220,3199
-150,1549,1700
-14,669,683
-177,1922,2099
-170,1629,1799
-504,1095,1599
1480,2880,1400
-89,1210,1300
337,1437,1099
-254,1745,2000
238,1638,1400
3431,15131,11699
-3,1396,1400
304,1904,1599
576,1576,1000
-261,2738,3000
-1422,3877,5300
155,1155,1000
-77,1822,1899
1034,2434,1400
27,1327,1300
-1443,2056,3500
71,1371,1300
565,1552,986
-19360,1539,20900
51,2351,2300
116,1616,1500
-1798,6801,8600
-360,1839,2199
-670,3029,3700
-575,1324,1899
-554,1845,2399
115,2915,2800
-895,1504,2399
132,1532,1400
112,1512,1400
-204,1695,1899
-182,1417,1599
131,1231,1099
-561,2038,2599
-2045,9654,11699
-778,2721,3500
-109,890,1000
-155,2144,2300
590,3690,3099
1085,2385,1300
-83,1416,1500
-369,1530,1899
225,4225,4000
7391,9091,1700
-623,1176,1799
2558,8058,5499
-273,1326,1599
72,2072,2000
-323,2776,3099
-243,856,1099
-1790,909,2700
63,861,798
-544,1255,1799
475,1675,1199
132,1832,1700
14,1314,1300
807,5707,4900
15,1515,1500
-142,1057,1199
-906,693,1599
920,1756,835
389,1092,702
-175,1124,1300
171,1471,1300
470,1870,1400
-13,535,549
421,3621,3199
78,833,755
-420,1579,2000
12,1112,1099
-150,598,749
173,3673,3500
-2409,14390,16800
-246,1753,2000
-252,1947,2199
-1378,2421,3799
-516,1783,2300
-171,828,1000
957,3657,2700
-240,1259,1500
-164,1035,1199
86,1386,1300
-1342,357,1700
-165,1034,1199
-64,1135,1199
-535,2864,3399
-344,1755,2099
-106,1393,1500
32,1132,1099
75,861,785
-117,1982,2099
1009,5909,4900
-408,1491,1899
-122,739,862
-137,1662,1799
-427,1272,1700
-206,893,1099
-337,1162,1500
-245,738,983
367,6867,6500
197,1297,1099
-140,959,1099
-520,3279,3799
9,447,438
26,1426,1400
-115,1184,1300
1115,2615,1500
-40,601,641
-146,1853,2000
-32,1767,1799
56,1656,1599
-130,869,1000
-269,623,892
260,730,470
-155,944,1099
-466,2733,3199
2668,12868,10200
31,1231,1199
-2935,4664,7600
-142,1057,1199
-792,3607,4400
640,1740,1099
256,2856,2599
217,2017,1799
75,1375,1300
-2850,3149,5999
-66,1233,1300
389,2489,2099
-1816,4283,6100
93,871,778
288,2288,2000
261,2561,2300
660,1960,1300
513,5113,4599
430,1830,1400
90,1190,1099
-1748,851,2599
-484,2015,2499
52,1352,1300
42,748,705
-335,1164,1500
29,4629,4599
2296,5296,3000
-373,1226,1599
510,1910,1400
1431,7131,5700
-1625,474,2099
75,766,691
268,1668,1400
274,1474,1199
-1530,869,2399
-1311,1588,2900
-27,919,947
-585,2614,3199
-312,1087,1400
202,1302,1099
-269,930,1199
86,1086,1000
-1703,696,2399
-97,1402,1500
0,913,913
59,1759,1700
229,1729,1500
-32,967,1000
146,1446,1300
-229,1470,1700
-713,686,1400
449,1649,1199
669,2469,1799
0,1899,1899
45,1945,1899
-196,903,1099
928,2228,1300
