Difference,Predicted,Test Data
210,1589,1800
-581,1399,817
-271,1235,964
-1321,2621,1300
1907,1392,3300
-959,2259,1300
-366,1966,1599
-444,1544,1099
-799,1762,963
-379,1256,877
-51,1251,1200
-387,1210,823
-1211,2611,1399
-602,1571,969
-1139,1773,633
-473,1299,825
3066,2333,5400
-744,1597,853
-1881,2585,703
-406,1370,964
117,1382,1500
-829,1582,752
-675,1775,1099
-226,1326,1099
-389,1111,721
-518,1234,716
-385,1309,923
327,972,1300
-155,1147,991
205,1094,1300
-498,1798,1300
-965,1788,823
-526,1300,774
6482,2417,8900
1114,2285,3399
-466,1466,999
-467,1867,1399
867,2132,2999
-906,1299,393
-1517,2138,621
-957,2057,1099
-486,1150,663
-784,1675,890
130,1369,1500
2153,1346,3499
710,1389,2100
-17,2217,2199
-150,2550,2400
-46,1146,1099
-731,1206,475
-286,1137,851
-1006,2906,1900
-812,1443,630
-278,1678,1399
-501,1342,841
-663,1553,890
463,1936,2400
-930,2030,1099
67,1332,1399
-543,1292,748
889,2410,3300
-510,1248,738
-337,1148,811
-449,1339,890
2606,1093,3699
-207,1134,926
10859,2140,12999
-407,1230,823
-402,1095,693
-944,2044,1099
1172,1527,2699
1737,1262,2999
113,1286,1399
-612,1174,561
2034,1665,3699
11617,2182,13799
-125,1225,1099
269,1530,1800
353,1446,1800
4243,2656,6899
-631,1606,975
-1317,1865,548
-577,1455,878
-602,1381,779
-423,1245,821
-588,1338,749
-480,1480,999
-823,1374,551
-401,1114,713
-530,2030,1500
-561,1379,817
-717,2017,1300
-1265,1989,723
1887,1812,3699
-1566,2271,705
-851,1416,565
-1211,1733,522
2156,2743,4900
363,1736,2100
-736,1836,1099
-1261,2461,1200
-451,1254,803
12548,2051,14600
5307,1692,6999
-1790,2588,798
-1257,2357,1099
-1693,2638,945
-606,1706,1099
-507,1322,815
-473,1334,860
-1074,1683,609
-544,1644,1099
1148,1251,2400
-409,1115,705
-746,1265,518
-643,1578,935
-755,1439,683
-368,1668,1300
249,1950,2199
-761,1426,665
-848,1260,412
-477,1202,725
-831,1412,580
-740,1212,471
-31,1331,1300
1386,1013,2400
46,2053,2100
-912,1616,703
634,1265,1900
-898,1736,837
-368,1668,1300
-462,2062,1599
-1178,2069,890
-399,1799,1399
-856,1856,999
12123,2176,14300
610,1689,2300
1248,1851,3099
-479,1149,669
2828,1971,4800
857,1742,2600
328,1271,1599
-236,1336,1099
3117,1282,4400
1298,1301,2600
-639,1621,981
1288,1211,2499
115,1584,1699
1663,1336,2999
-527,1927,1399
1963,1336,3300
-307,1161,854
-588,1152,564
-180,1880,1699
-622,1622,999
-925,1769,844
226,2573,2799
58,1441,1500
-228,2028,1800
-598,1223,624
-811,2111,1300
-351,1132,781
-1313,1765,452
80,1419,1500
-466,1362,895
-493,1045,551
1752,1047,2799
-781,1881,1099
-931,1749,817
-531,2431,1900
18007,1192,19200
2976,2123,5100
-342,1842,1500
-636,1387,750
75,1324,1399
-417,1345,928
-537,1398,860
-61,1561,1500
-753,1419,666
-558,1658,1099
-1287,2016,729
-1125,2325,1200
-647,1379,731
-530,1164,633
-124,1324,1200
561,1638,2199
935,2064,2999
-764,1502,738
16268,2331,18600
-203,1303,1099
-620,1391,770
-746,1557,811
1226,1473,2699
594,2305,2900
1016,1583,2600
-970,1795,824
-405,1605,1200
27,1272,1300
3955,1744,5699
10736,1763,12500
-321,1070,748
-1307,1869,561
-508,1162,654
-1033,1934,900
-1121,1802,680
674,1225,1900
-670,1290,620
593,2006,2600
68,1031,1099
-736,2536,1800
-189,1389,1200
-671,1254,582
2995,1704,4699
6058,2641,8700
-1261,1977,716
1762,1537,3300
-332,1332,999
-584,1479,895
-474,1410,935
-448,1074,625
-399,1066,666
-481,1401,920
890,1609,2499
-77,985,908
-508,1289,781
-163,1563,1399
-746,1295,548
-469,1304,834
-361,1329,967
-463,1206,743
-466,1177,710
-196,2096,1900
-1257,2009,752
-534,1204,669
-651,2951,2300
-1425,2181,756
18706,1893,20600
6656,2043,8700
-527,1230,703
-406,2006,1599
-725,1434,709
-696,1525,829
-756,1708,951
-279,1779,1500
7320,2179,9499
565,2234,2799
9106,1193,10300
-516,1302,786
-584,1136,551
-940,1555,614
-1896,2738,841
-490,1348,858
-334,1314,979
-950,1517,566
-443,1212,769
-635,1280,645
-316,1816,1500
-105,1705,1599
-273,2073,1800
2736,1463,4200
-676,2176,1500
143,1156,1300
-946,1868,922
-888,1446,557
-958,1702,743
-183,1283,1099
-115,1315,1200
-331,1431,1099
3282,2217,5499
712,1687,2400
-383,1883,1500
3001,1598,4600
-429,1729,1300
464,1635,2100
-679,1676,996
-346,1086,739
990,1009,1999
-1188,1960,772
59,1240,1300
4439,1160,5600
183,1316,1500
-413,1373,960
-476,2176,1699
-460,1132,672
-314,1414,1099
-647,1647,999
-146,1346,1200
-642,1742,1099
87,1712,1800
-969,1731,762
-660,1453,792
1256,2243,3499
-818,1329,511
-867,1437,570
-925,1752,826
136,2563,2699
914,1585,2499
1106,1893,2999
-1102,2402,1300
4598,1701,6299
-1657,3257,1599
1523,2376,3899
663,2036,2699
-756,1580,824
-234,2034,1800
-429,1529,1099
-591,1341,749
4869,1330,6199
19107,1192,20299
-677,1375,698
-2243,3243,999
106,1393,1500
737,1662,2400
-656,1656,999
-722,1722,999
-227,1327,1099
-737,1635,898
-1004,2304,1300
-600,1312,712
6162,2137,8300
-991,1730,738
1256,1643,2900
-257,1357,1099
7888,1811,9700
-1932,2893,961
-1248,1692,444
-480,2580,2100
-148,1348,1200
-561,1543,981
-607,1273,666
-824,1565,740
2462,1437,3899
-1267,2129,861
-1089,2289,1200
-540,1509,969
-245,1185,940
-1019,1812,792
-776,1712,935
-639,1539,900
1287,2712,3999
7329,2470,9800
-834,2534,1699
435,1464,1900
-766,2566,1800
-813,1709,895
1335,3164,4500
-721,1682,961
-1241,3441,2199
-1972,3172,1200
14766,2533,17299
2118,3381,5499
6972,3027,10000
1598,1401,2999
-540,1417,877
-1048,2248,1200
152,1447,1599
-1617,2604,987
-686,1986,1300
-557,1757,1200
-901,1752,851
-981,2481,1500
-1359,3859,2499
-238,1638,1399
-756,1756,999
-1922,3422,1500
667,1632,2300
-2051,2664,613
7381,3418,10800
1421,4278,5699
-838,2738,1900
-716,1556,840
645,1554,2199
3807,3292,7099
-477,1777,1300
5446,1653,7099
3931,2868,6799
-1288,3088,1800
1375,1524,2900
-101,1601,1500
-1095,2066,971
-1450,2850,1399
-1453,3053,1599
-1371,2871,1500
-380,2180,1800
2886,3313,6199
-1006,2206,1200
1715,2484,4200
-96,1696,1599
-165,1565,1399
-862,1664,802
14734,2065,16800
17581,2318,19900
-200,1500,1300
-639,1620,981
-809,1909,1099
-423,1523,1099
8486,1713,10199
-337,1277,940
23,1576,1599
-415,1230,815
-778,1575,797
1601,2598,4200
857,1442,2300
824,2175,2999
-516,1290,774
1678,2421,4099
-321,1317,995
-942,2042,1099
-820,2420,1599
323,1776,2100
-1253,1666,413
-43,1343,1300
-806,2006,1200
-508,1371,862
-949,2349,1399
1948,1151,3099
8069,1530,9600
-516,1319,803
-1722,2461,738
-457,1339,882
-516,2416,1900
-32,1732,1699
-850,1950,1099
-210,2010,1800
-726,2026,1300
-884,1638,754
-500,2100,1599
-1459,2294,834
-655,1358,703
2866,1733,4600
-759,1403,644
-801,1507,705
4013,1586,5600
368,1531,1900
8001,1998,10000
-466,1310,844
-266,1366,1099
1661,1838,3499
-149,1135,985
-34,1134,1099
1577,1722,3300
-689,1466,776
4392,2407,6799
-1133,2023,890
3181,2218,5400
-767,1765,998
-1130,2230,1099
-520,1238,717
387,2212,2600
-822,1719,896
-821,1554,732
-695,1615,920
-559,1554,995
7107,1592,8700
-719,1526,807
460,2039,2499
83,1316,1399
-382,1368,985
-724,1924,1200
349,2250,2600
181,1318,1500
2071,1728,3800
987,1712,2699
-1888,2447,559
16,1083,1099
463,1636,2100
-935,1783,848
-229,1329,1099
-452,1752,1300
-323,1085,762
-420,1620,1200
-1188,2042,854
1942,1657,3599
-1337,2537,1200
539,1660,2199
-1442,2442,999
-698,1206,508
-460,1306,845
-621,1234,613
-320,1215,895
-573,1169,596
-880,1763,882
-963,1911,947
-731,1449,717
-500,1343,843
11293,2606,13900
-787,1887,1099
-1283,2104,820
-2016,2516,499
1656,2143,3800
-873,1472,599
-303,1291,988
-827,1395,568
3266,1533,4800
-167,1267,1099
-674,1348,674
-637,1290,653
4032,1767,5799
1411,2188,3599
-484,1147,663
-724,1611,886
982,1117,2100
-770,1280,509
6288,2111,8400
355,1244,1599
-312,1028,716
-1313,1954,640
-492,1433,940
1214,1185,2400
-1364,2078,713
2970,1029,3999
-1042,1730,687
-77,1177,1099
-619,1317,698
8,1891,1900
728,1971,2699
-603,1339,736
-1239,2339,1099
367,1432,1800
2324,2075,4400
-630,1407,776
-650,1396,745
-195,989,794
-1586,2178,591
-517,1334,817
-945,1630,685
-1380,2288,908
-1178,1836,658
-974,1858,883
5036,1463,6499
560,1039,1599
1037,1162,2199
-285,1159,873
0,1200,1200
-504,1347,843
-657,1312,654
-1078,1977,898
-974,1782,807
2371,1828,4200
1090,1309,2400
-573,1311,738
-196,1196,999
5152,1547,6699
7109,1790,8900
-342,1942,1599
-36,1336,1300
-2076,2559,482
-689,1229,540
-462,1862,1399
19,1180,1200
7278,2021,9300
-325,1625,1300
-820,1287,467
-302,1402,1099
-521,1134,613
63,2836,2900
8147,1452,9600
-1143,1954,811
151,1648,1800
-618,1601,982
-827,2027,1200
-876,1596,720
9723,2376,12100
-192,1111,918
-1501,2209,707
-109,1109,999
4214,1785,5999
-93,1022,928
-564,1016,452
-119,1061,942
-497,1326,829
359,1040,1399
-248,988,739
558,1241,1800
3442,1457,4900
-667,1767,1099
-420,1242,821
-803,1348,544
574,1425,1999
-149,2249,2100
-1342,2300,957
-973,1499,526
-611,1193,582
-415,1365,950
220,1579,1800
-36,2136,2100
-453,1753,1300
-1296,2254,957
-542,2342,1800
329,1270,1599
-280,1880,1599
-650,2050,1399
-1663,2467,804
1044,1155,2199
-658,1758,1099
1366,1733,3099
-1546,2402,855
-657,1628,971
2572,1027,3599
-1180,1899,719
1083,2416,3499
-439,1340,900
-813,1538,725
938,1561,2499
8142,1257,9399
-858,1756,898
-585,1301,716
-240,1340,1099
-751,1400,649
-17,1617,1599
-84,1061,976
-574,1674,1099
-412,1240,827
-263,1250,987
-400,1400,999
-811,1105,293
-616,1525,909
-261,1261,999
-612,1912,1300
-259,1259,999
2150,1949,4099
1666,2133,3800
-738,1425,686
-1105,2505,1399
5519,1780,7300
1026,1773,2799
485,1214,1699
3250,1449,4699
-1439,1822,382
-756,2156,1399
1760,3139,4900
-688,1294,605
-485,1442,957
-921,1390,468
-844,1526,682
429,970,1399
-511,1301,790
-349,1449,1099
836,1363,2199
-1314,2175,860
-36,1336,1300
-220,1420,1200
-40,1040,999
-414,2814,2400
-703,1302,599
-55,1155,1099
-334,1100,765
-409,1709,1300
1038,1561,2600
-657,1957,1300
-230,1230,999
-493,1348,854
11840,1959,13799
-769,1438,669
5520,1279,6799
1754,1545,3300
-663,1360,697
-494,1594,1099
-697,1070,373
-783,1664,881
-1255,2355,1099
6483,1316,7799
-1244,2444,1200
-890,2090,1200
884,1115,1999
-615,1615,999
6174,2425,8600
-283,1037,754
19791,2408,22199
-33,1233,1200
-682,1320,637
337,1262,1599
-592,1294,701
639,1160,1800
-573,1573,999
-231,1200,969
-405,1000,595
-791,1623,832
203,1796,1999
-184,1284,1099
-759,1672,912
81,1118,1200
-684,1502,817
-588,1542,954
-535,1303,768
-1289,2389,1099
-522,1281,759
7135,2164,9300
164,1935,2100
1360,2539,3899
33,1166,1200
80,1319,1399
12265,1234,13499
-693,1396,703
53,1446,1500
-1599,2217,617
-1319,2274,955
-700,1294,594
-130,1330,1200
3745,2854,6600
-468,1141,673
-889,1440,551
-299,1136,837
2602,1597,4200
-427,1190,762
-314,1308,994
-634,1592,957
-472,1355,882
-1497,2497,999
-529,1281,752
-514,1714,1200
536,2563,3099
-693,1642,949
-250,1950,1699
1778,1921,3699
-1244,1347,103
3912,1487,5400
-1637,2937,1300
135,2264,2400
3377,2022,5400
-656,1504,848
-1028,2828,1800
-1845,2662,817
-583,1395,812
-273,1473,1200
-633,1327,694
-754,2054,1300
-470,1670,1200
-1605,2378,773
-422,2422,1999
454,1745,2199
1300,1599,2900
-868,1571,703
1570,2529,4099
944,1755,2699
-463,2663,2199
-411,1368,957
-552,1385,833
-162,1262,1099
-561,1249,687
-2100,2742,642
-1386,2133,747
-343,1136,792
6362,1737,8099
5128,1471,6600
-1312,2512,1200
-1337,2537,1200
-1872,2667,795
1002,1397,2400
-653,1454,801
698,2001,2699
-398,1285,886
-326,1426,1099
-911,2611,1699
1010,1189,2199
840,1859,2699
-16,2116,2100
-472,1339,866
-230,1230,999
-664,1964,1300
-41,1441,1399
-484,1305,820
-443,1400,957
-787,1446,659
-201,1501,1300
583,2616,3200
-549,1505,955
-828,2528,1699
-598,1387,788
-345,1445,1099
-436,1330,893
-859,1672,812
-1178,1881,703
735,2864,3599
-538,1381,843
8907,2592,11499
2068,2131,4200
971,2028,2999
-1866,2734,868
-744,2544,1800
-1446,2257,811
1450,3049,4500
3090,3309,6399
-353,2253,1900
-442,2142,1699
447,1652,2100
-694,2094,1399
356,1943,2300
-795,1639,844
-1352,2113,761
215,1484,1699
-745,1945,1200
2743,2656,5400
6349,1450,7799
-456,1856,1399
-373,1873,1500
707,1892,2600
-2143,3543,1399
302,1697,1999
2255,1844,4099
3122,2777,5899
-757,1753,995
328,1371,1699
-465,1368,903
987,2312,3300
-513,1613,1099
-77,1577,1500
5586,2713,8300
10173,2026,12199
-615,1815,1200
2487,1912,4400
-360,1460,1099
-1267,2867,1599
5054,1645,6699
-411,2611,2199
977,1522,2499
-321,1721,1399
757,1642,2400
-427,1627,1200
-997,1831,834
10688,1611,12299
7088,2011,9100
-95,1495,1399
977,1722,2699
-485,1985,1500
102,1597,1699
836,2863,3699
81,1318,1399
3189,1910,5100
-378,1778,1399
3380,1219,4600
-601,1901,1300
-962,2562,1599
-627,1370,743
-576,1430,854
-591,1691,1099
-379,1218,838
-254,1174,920
-1489,2220,730
3846,1453,5299
178,1421,1599
720,1879,2600
-353,1121,768
-392,1339,947
-266,1666,1399
2143,1256,3399
-675,1397,721
3944,1855,5799
11824,2475,14300
-1022,1703,680
-427,2127,1699
922,2077,2999
-68,1568,1500
-1013,1649,636
-38,1238,1200
-416,1616,1200
-2523,3068,544
-255,1355,1099
-623,2523,1900
-1697,2405,707
543,1456,1999
732,2467,3200
104,1395,1500
1414,1185,2600
-226,1326,1099
85,1214,1300
-1179,1948,769
811,1988,2799
-648,1648,999
-702,1258,556
-35,1835,1800
-816,1462,646
-435,1312,877
8338,1261,9600
279,1320,1599
-119,1219,1099
-39,1339,1300
-731,1831,1099
173,1326,1500
-681,1292,611
300,1599,1900
-504,1348,844
-588,1346,758
-1452,2552,1099
-1069,2469,1399
-1448,2448,999
-216,1105,889
-1152,1791,638
-1149,1565,416
5647,2152,7799
-691,1791,1099
-445,1945,1500
4368,1331,5699
-381,1681,1300
-115,1315,1200
128,1171,1300
139,1260,1399
659,1340,1999
-192,1892,1699
6102,1597,7700
887,1812,2699
-19,1119,1099
4009,2390,6399
7575,1524,9100
-358,1458,1099
-673,1523,850
-564,1964,1399
-417,1517,1099
36,1163,1200
8460,1339,9800
-334,1236,902
418,1781,2199
-661,1198,537
-1297,2297,999
-653,1168,515
-192,1592,1399
1280,1519,2799
-383,1109,725
-679,2079,1399
368,1631,1999
736,1663,2400
224,1075,1300
2437,1262,3699
-99,1299,1200
514,1385,1900
-68,1568,1500
5939,1960,7899
-827,1742,914
-99,1399,1300
2145,2054,4200
-1422,2303,881
104,995,1099
-328,1216,888
43,1156,1200
2556,2343,4900
-880,2280,1399
-594,2594,1999
-468,1152,683
-1296,2101,805
311,1088,1399
-314,1236,922
-681,1263,582
-375,1875,1500
-798,1513,714
-101,1301,1200
-616,1916,1300
574,1025,1599
116,1483,1599
6559,1340,7899
354,1545,1900
4452,1547,5999
754,2145,2900
-314,1514,1200
-223,1152,928
2915,3584,6499
2724,1175,3899
-798,2098,1300
9862,1637,11499
2338,1861,4200
2932,1167,4099
81,1918,1999
8220,1279,9499
-331,1100,769
-1228,2135,906
3389,2410,5799
-229,1629,1399
-625,1457,832
-123,1423,1300
-38,1338,1300
-756,1624,868
-384,1984,1599
-41,1022,981
-287,1387,1099
-689,2189,1500
-926,1632,705
-41,1241,1200
-409,1130,721
467,1032,1500
3897,2102,5999
720,2179,2900
-100,1300,1200
-534,1494,960
-1120,2046,926
-597,2297,1699
-1002,1924,922
-452,1258,805
-1614,2305,691
92,1307,1399
654,2145,2799
-340,1740,1399
-1303,2603,1300
2108,2191,4300
5562,1437,6999
1396,1203,2600
-71,1771,1699
-2380,3680,1300
390,1209,1599
9987,1412,11399
5239,2560,7799
-562,1274,712
223,1076,1300
-568,1384,815
911,1288,2199
2219,1280,3499
1482,1817,3300
-292,2092,1800
-789,2089,1300
683,1516,2199
351,1448,1800
-186,1986,1800
-581,2381,1800
-605,2205,1599
2953,1846,4800
1052,1347,2400
-92,1192,1099
-2,1502,1500
-756,2056,1300
1701,1598,3300
371,1728,2100
1116,1683,2799
4564,1635,6199
54,1445,1500
-420,1520,1099
1412,1287,2699
992,1807,2799
569,1430,1999
37,1362,1399
1865,1434,3300
-805,1741,935
7438,2461,9899
-1017,2117,1099
-1395,2595,1200
785,2014,2799
1069,1230,2300
1367,2432,3800
-231,1631,1399
556,1143,1699
-249,1349,1099
54,1545,1599
486,1813,2300
337,2162,2499
-191,1291,1099
-138,2438,2300
-119,1319,1200
-1001,2201,1200
-590,1790,1200
818,1581,2400
-664,2264,1599
-192,1692,1500
-29,2629,2600
-770,2270,1500
54,1345,1399
567,1232,1800
1899,2300,4200
659,1740,2400
-3,1303,1300
88,1511,1599
2337,1062,3399
156,1243,1399
1354,1345,2699
-781,1587,805
2261,2338,4600
-1510,2010,499
114,1485,1599
717,1982,2699
-170,1870,1699
2066,1933,3999
-9,1209,1200
-1374,2574,1200
1018,1581,2600
-470,1335,864
-15,1115,1099
31,1268,1300
-491,1491,999
-106,1206,1099
141,1258,1399
285,1614,1900
1777,1422,3200
277,1422,1699
-606,1290,683
-709,2809,2100
296,1503,1800
44,1555,1599
142,1257,1399
-11,1311,1300
-62,1162,1099
-766,2766,1999
-457,1857,1399
9931,1768,11700
-1478,2878,1399
-1262,2862,1599
-444,1444,999
-258,3258,2999
3574,1725,5299
-698,1698,999
-592,2492,1900
-214,1614,1399
-818,2118,1300
1085,2414,3499
-178,1478,1300
-518,1505,987
19304,1595,20900
-277,2577,2300
-400,1900,1500
5056,3543,8600
532,1667,2199
407,3292,3699
253,1646,1900
-822,3222,2400
462,2337,2799
-67,2467,2400
-1539,2939,1399
-151,1551,1399
158,1741,1900
-141,1741,1599
-413,1513,1099
-305,2905,2600
8133,3566,11700
1396,2103,3499
-538,1538,999
-602,2902,2300
781,2318,3099
-638,1938,1300
77,1422,1500
270,1629,1900
2261,1738,3999
-1126,2826,1699
-918,2718,1800
2664,2835,5499
-444,2044,1599
174,1825,1999
1795,1304,3099
-285,1385,1099
1098,1601,2699
-934,1732,798
355,1444,1800
-250,1450,1200
378,1321,1699
-225,1525,1300
2456,2443,4900
57,1442,1500
-940,2140,1200
357,1242,1599
-766,1602,836
-707,1410,703
-18,1318,1300
-620,1920,1300
87,1312,1399
-569,1118,548
1354,1845,3200
-791,1546,755
-870,2870,1999
-117,1217,1099
-330,1079,748
585,2914,3499
14986,1813,16800
882,1117,1999
366,1833,2199
1990,1809,3800
82,2217,2300
-211,1211,999
815,1884,2699
101,1398,1500
-89,1289,1200
-215,1515,1300
192,1507,1699
-187,1387,1200
-315,1515,1200
2031,1368,3399
526,1573,2100
-114,1614,1500
-667,1767,1099
-422,1208,786
134,1965,2100
2702,2197,4900
297,1602,1900
-312,1174,861
400,1399,1800
175,1524,1699
-70,1170,1099
335,1164,1500
-229,1213,983
3937,2562,6499
-456,1556,1099
-220,1320,1099
1909,1890,3800
-801,1239,438
-269,1669,1399
-1156,2456,1300
124,1375,1500
-690,1332,642
572,1427,1999
585,1214,1800
198,1401,1599
-176,1176,999
-441,1334,892
-625,1095,470
-1165,2265,1099
1478,1721,3200
8306,1893,10199
6,1193,1200
5325,2274,7600
-20,1220,1200
2526,1873,4400
-73,1173,1099
1361,1238,2600
427,1372,1800
82,1217,1300
4916,1083,5999
-592,1892,1300
309,1790,2100
4137,1962,6099
-900,1678,777
467,1532,1999
-216,2516,2300
141,1158,1300
3157,1442,4600
-665,2065,1399
-97,1197,1099
936,1663,2600
458,2041,2499
-312,1612,1300
-364,1070,705
-351,1851,1500
3336,1263,4600
1554,1445,2999
77,1522,1599
-104,1504,1399
3999,1700,5699
143,1956,2100
-755,1446,691
116,1283,1399
-138,1338,1200
1200,1199,2400
1679,1220,2900
-755,1702,947
1370,1829,3200
-385,1785,1399
-676,1776,1099
0,1200,1200
-170,1170,999
697,1702,2400
197,1302,1500
-364,1278,913
411,1288,1699
324,1175,1500
-1275,2275,999
-544,1844,1300
-749,2449,1699
108,1291,1399
-187,1387,1200
-106,1906,1800
-500,2400,1900
-249,2149,1900
15,1084,1099
63,1236,1300
